user_id,song_id
13,651609
13,651609
13,651609
13,382971
13,382971
13,382971
13,382971
13,895681
13,895681
13,715908
13,715908
13,715908
13,387257
13,387257
13,387257
13,933813
13,302104
13,302104
13,302104
13,302104
13,910674
13,61348
13,552348
13,580081
13,926093
13,926093
13,873375
13,845882
13,182500
13,296879
13,296879
13,743708
13,46387
13,46387
13,46387
13,46387
13,166993
13,420070
13,7697
13,7697
13,7697
13,254633
13,254633
13,592561
13,475205
13,929172
13,404987
13,404987
13,404987
13,804250
13,804250
13,610562
13,862833
13,302930
13,662062
13,433192
13,74846
13,455554
13,455554
13,543742
13,308443
13,373697
13,373697
13,381436
13,381436
13,239914
13,239914
13,925936
13,422049
13,422049
13,422049
13,422049
13,385953
13,385953
13,273033
13,273033
13,114767
13,662511
13,744277
13,744277
13,744277
13,197431
13,197431
13,197431
13,197431
13,197431
13,197431
13,339114
13,877137
13,127050
13,23515
13,265026
13,265026
13,928274
13,993134
13,993134
13,556032
13,556032
13,556032
13,720722
13,685092
13,830399
13,694719
13,32881
13,656225
13,656225
13,152669
13,407767
13,553169
13,698728
13,914070
13,628117
13,628117
13,628117
13,628117
13,628117
13,628117
13,628117
13,628117
13,145184
13,408775
13,408775
13,572792
13,572792
13,119143
13,226280
13,255829
13,46605
13,54308
13,484445
13,484445
13,113418
13,248881
13,331756
13,331756
14,821459
14,656719
14,901909
15,830672
15,830672
15,963459
15,716165
15,205749
15,401728
15,683724
16,836938
16,228243
17,11006
17,11006
17,900226
17,93569
17,863493
17,863493
17,903700
17,266615
17,119018
17,966546
17,154650
17,139378
17,139378
17,139378
17,930447
17,276192
17,287950
17,83329
17,62609
17,75901
17,75901
17,75901
17,822888
17,259043
17,224725
17,102497
17,102497
17,733729
17,178500
17,889895
17,534118
17,534118
17,304036
17,336283
17,759256
17,254089
17,967210
17,631731
17,236133
17,354375
17,730894
17,391089
17,220062
17,220062
17,116391
17,496061
17,77172
17,71278
17,263610
17,443799
17,426498
17,426498
17,426498
17,304236
17,630492
17,435633
17,959031
17,100150
17,100150
17,283781
17,283781
17,412886
17,778978
17,805475
17,261398
17,568060
17,840623
17,499567
17,499567
17,125885
17,736200
17,98191
17,915666
17,337044
17,337044
17,925664
17,788937
17,216167
17,828378
17,370011
17,649611
17,908379
18,608514
18,77470
18,140516
18,162788
18,550636
18,906289
18,663594
19,608922
19,608922
19,608922
19,440542
19,440542
19,548001
19,548001
19,548001
19,548001
19,749251
19,749251
19,199605
19,199605
19,199605
19,199605
19,359019
19,895575
19,895575
19,895575
19,895575
20,548830
20,548830
20,548830
20,196701
20,299713
20,293299
20,506609
20,249736
20,807574
20,485829
20,464488
20,294339
20,651929
20,214962
20,82145
20,319598
20,809496
20,136366
20,78551
20,869496
20,945403
20,121940
20,512402
20,512402
20,440764
20,501517
20,331871
20,39149
20,200277
20,724754
20,577882
20,356425
20,735861
20,735861
20,735861
20,588283
20,864902
20,266392
20,782481
20,851631
20,83007
20,410997
20,774080
20,499819
20,483750
20,483750
20,483750
20,996484
20,105490
20,42893
20,469914
21,185105
21,111084
21,111084
21,111084
21,111084
21,111084
21,111084
21,111084
21,111084
21,111084
21,448643
21,846443
21,846443
21,807574
21,736675
21,215068
21,905594
21,864902
21,533038
21,102119
22,929441
22,631692
22,384805
22,384805
22,384805
22,384805
23,438224
23,366481
23,723883
23,682590
23,947070
23,648769
23,905787
23,911034
23,335187
23,335187
24,407092
24,366253
24,366253
24,366253
24,91368
24,91368
24,197345
24,83096
24,143216
24,810588
24,810588
24,242516
24,656210
24,656210
24,443697
24,581351
24,197106
24,366682
24,119281
24,119281
24,755427
24,755427
24,755427
24,622069
24,101863
25,924029
25,694602
25,694602
25,879702
25,879702
25,749673
25,397656
25,397656
25,886958
25,545085
25,679251
25,679251
25,934313
25,934313
25,304713
25,304713
25,346443
25,377446
25,377446
25,377446
25,895443
25,895443
25,186966
25,186966
25,576856
25,576856
25,576856
25,666377
25,861138
26,642650
26,376943
26,250402
26,315856
26,363746
26,493915
26,493915
26,534204
26,207881
26,207881
26,488569
26,341775
26,525594
26,678071
26,47328
26,47328
26,47328
26,898474
26,123090
26,123090
26,910257
26,807261
27,571944
27,955248
27,25533
27,25533
27,407978
27,407978
27,407978
27,198467
27,198467
27,506001
27,277581
27,437152
27,697065
27,697065
27,930115
27,269979
27,598205
27,598205
27,598205
27,764716
27,929907
27,929907
27,911101
27,518568
27,25588
27,732731
27,681058
27,681058
27,54794
28,105861
28,193367
28,469914
29,889862
29,807754
29,621764
30,64835
30,929923
30,466438
30,887163
30,728856
30,816634
30,757332
30,564247
30,282128
30,592226
30,821111
31,847262
31,473474
31,753909
31,687156
31,59440
31,864298
31,864298
31,864298
31,864298
31,864298
31,836337
31,836337
31,407092
31,329599
31,329599
31,329599
31,329599
31,672401
31,672401
31,672401
31,272018
31,502578
31,196701
31,775654
31,775654
31,434296
31,178650
31,178650
31,331135
31,331135
31,219756
31,219756
31,811060
31,662228
31,553813
31,546863
31,546863
31,222859
31,214294
31,214294
31,214294
31,601635
31,601635
31,645358
31,182776
31,182776
31,867536
31,759780
31,979642
31,719025
31,251996
31,251996
31,833037
31,833037
31,319598
31,319598
31,954567
31,656263
31,656263
31,656263
31,97301
31,162788
31,705194
31,136054
31,215614
31,854022
31,854022
31,932261
31,142096
31,55478
31,512402
31,512402
31,862477
31,862477
31,862477
31,862477
31,862477
31,912052
31,912052
31,974581
31,900313
31,818161
31,818161
31,288444
31,850726
31,698231
31,698231
31,420070
31,7851
31,7851
31,7851
31,39149
31,835932
31,913833
31,198797
31,588283
31,633039
31,543742
31,543742
31,663937
31,663937
31,932815
31,172994
31,888859
31,930043
31,761796
31,761796
31,761796
31,761796
31,886347
31,886347
31,210382
31,210382
31,10709
31,68956
31,755427
31,755427
31,666427
31,219334
31,828205
31,797919
31,410997
31,990572
31,990572
31,990572
31,622069
31,592401
31,592401
31,139787
31,655203
31,663594
31,895252
31,37279
31,37279
31,39733
31,24168
